gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description
2247,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,MAP3K1,4214,ENSG00000095015,MAP3K1,4214,ENSG00000095015,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2248,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,MAPK1,5594,ENSG00000100030,MAPK1,5594,ENSG00000100030,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2249,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,MAPK14,1432,ENSG00000112062,MAPK14,1432,ENSG00000112062,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2250,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,MAPK3,5595,ENSG00000102882,MAPK3,5595,ENSG00000102882,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2251,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,NFKB1,4790,ENSG00000109320,NFKB1,4790,ENSG00000109320,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2252,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2253,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,PIK3CG,5294,ENSG00000105851,PIK3CG,5294,ENSG00000105851,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2254,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2255,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,RB1,5925,ENSG00000139687,RB1,5925,ENSG00000139687,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2256,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,RELA,5970,ENSG00000173039,RELA,5970,ENSG00000173039,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2257,C2,CP:BIOCARTA,BIOCARTA_HCMV_PATHWAY,SP1,6667,ENSG00000185591,SP1,6667,ENSG00000185591,M8353,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hcmvPathway.gif,Human Cytomegalovirus and Map Kinase Pathways
2258,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,AKT1,207,ENSG00000142208,AKT1,207,ENSG00000142208,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2259,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,AVP,551,ENSG00000101200,AVP,551,ENSG00000101200,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2260,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CABIN1,23523,ENSG00000099991,CABIN1,23523,ENSG00000099991,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2261,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CABIN1,23523,ENSG00000281670,CABIN1,23523,ENSG00000281670,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2262,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CALM1,801,ENSG00000198668,CALM1,801,ENSG00000198668,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2263,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CALM2,805,ENSG00000143933,CALM2,805,ENSG00000143933,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2264,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CALM3,808,ENSG00000160014,CALM3,808,ENSG00000160014,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2265,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CAMK1,8536,ENSG00000134072,CAMK1,8536,ENSG00000134072,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2266,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,CAMK1G,57172,ENSG00000008118,CAMK1G,57172,ENSG00000008118,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2267,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,HDAC5,10014,ENSG00000108840,HDAC5,10014,ENSG00000108840,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2268,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,IGF1,3479,ENSG00000017427,IGF1,3479,ENSG00000017427,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2269,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,IGF1R,3480,ENSG00000140443,IGF1R,3480,ENSG00000140443,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2270,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,INSR,3643,ENSG00000171105,INSR,3643,ENSG00000171105,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2271,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,MAP2K6,5608,ENSG00000108984,MAP2K6,5608,ENSG00000108984,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2272,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,MAPK14,1432,ENSG00000112062,MAPK14,1432,ENSG00000112062,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2273,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,MAPK7,5598,ENSG00000166484,MAPK7,5598,ENSG00000166484,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2274,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,MYOD1,4654,ENSG00000129152,MYOD1,4654,ENSG00000129152,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2275,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,NFATC1,4772,ENSG00000131196,NFATC1,4772,ENSG00000131196,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2276,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,NFATC2,4773,ENSG00000101096,NFATC2,4773,ENSG00000101096,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2277,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2278,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,PIK3CG,5294,ENSG00000105851,PIK3CG,5294,ENSG00000105851,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2279,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2280,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,PPP3CA,5530,ENSG00000138814,PPP3CA,5530,ENSG00000138814,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2281,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,PPP3CB,5532,ENSG00000107758,PPP3CB,5532,ENSG00000107758,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2282,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,PPP3CC,5533,ENSG00000120910,PPP3CC,5533,ENSG00000120910,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2283,C2,CP:BIOCARTA,BIOCARTA_HDAC_PATHWAY,YWHAH,7533,ENSG00000128245,YWHAH,7533,ENSG00000128245,M1547,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hdacPathway.gif,Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)
2284,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,CARM1,10498,ENSG00000142453,CARM1,10498,ENSG00000142453,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2285,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,EGFR,1956,ENSG00000146648,EGFR,1956,ENSG00000146648,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2286,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,EP300,2033,ENSG00000100393,EP300,2033,ENSG00000100393,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2287,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,ERBB2,2064,ENSG00000141736,ERBB2,2064,ENSG00000141736,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2288,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,ERBB3,2065,ENSG00000065361,ERBB3,2065,ENSG00000065361,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2289,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,ERBB4,2066,ENSG00000178568,ERBB4,2066,ENSG00000178568,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2290,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,ESR1,2099,ENSG00000091831,ESR1,2099,ENSG00000091831,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2291,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,GRB2,2885,ENSG00000177885,GRB2,2885,ENSG00000177885,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2292,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,GRIP1,23426,ENSG00000155974,GRIP1,23426,ENSG00000155974,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2293,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,HRAS,3265,ENSG00000174775,HRAS,3265,ENSG00000174775,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2294,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,HRAS,3265,ENSG00000276536,HRAS,3265,ENSG00000276536,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2295,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,IL6,3569,ENSG00000136244,IL6,3569,ENSG00000136244,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2296,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,IL6R,3570,ENSG00000160712,IL6R,3570,ENSG00000160712,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2297,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,IL6ST,3572,ENSG00000134352,IL6ST,3572,ENSG00000134352,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2298,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,MAP2K1,5604,ENSG00000169032,MAP2K1,5604,ENSG00000169032,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2299,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,MAPK1,5594,ENSG00000100030,MAPK1,5594,ENSG00000100030,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2300,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,MAPK3,5595,ENSG00000102882,MAPK3,5595,ENSG00000102882,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2301,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2302,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,PIK3CG,5294,ENSG00000105851,PIK3CG,5294,ENSG00000105851,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2303,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2304,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,RAF1,5894,ENSG00000132155,RAF1,5894,ENSG00000132155,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2305,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,SHC1,6464,ENSG00000160691,SHC1,6464,ENSG00000160691,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2306,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,SOS1,6654,ENSG00000115904,SOS1,6654,ENSG00000115904,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2307,C2,CP:BIOCARTA,BIOCARTA_HER2_PATHWAY,STAT3,6774,ENSG00000168610,STAT3,6774,ENSG00000168610,M18719,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_her2Pathway.gif,Role of ERBB2 in Signal Transduction and Oncology
2308,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,DLL1,28514,ENSG00000198719,DLL1,28514,ENSG00000198719,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2309,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,DLL1,28514,ENSG00000275555,DLL1,28514,ENSG00000275555,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2310,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,DVL1,1855,ENSG00000107404,DVL1,1855,ENSG00000107404,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2311,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,FZD1,8321,ENSG00000157240,FZD1,8321,ENSG00000157240,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2312,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,GSK3B,2932,ENSG00000082701,GSK3B,2932,ENSG00000082701,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2313,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,HES1,3280,ENSG00000114315,HES1,3280,ENSG00000114315,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2314,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,HES7,84667,ENSG00000179111,HES7,84667,ENSG00000179111,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2315,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,HEY2,23493,ENSG00000135547,HEY2,23493,ENSG00000135547,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2316,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,HNF1A,6927,ENSG00000135100,HNF1A,6927,ENSG00000135100,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2317,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,NOTCH1,4851,ENSG00000148400,NOTCH1,4851,ENSG00000148400,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2318,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,NOTCH2,4853,ENSG00000134250,NOTCH2,4853,ENSG00000134250,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2319,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,RBPJ,3516,ENSG00000168214,RBPJ,3516,ENSG00000168214,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2320,C2,CP:BIOCARTA,BIOCARTA_HES_PATHWAY,WNT1,7471,ENSG00000125084,WNT1,7471,ENSG00000125084,M22042,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hesPathway.gif,Segmentation Clock
2321,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,ARNT,405,ENSG00000143437,ARNT,405,ENSG00000143437,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2322,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,ASPH,444,ENSG00000198363,ASPH,444,ENSG00000198363,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2323,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,COPS5,10987,ENSG00000121022,COPS5,10987,ENSG00000121022,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2324,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,CREB1,1385,ENSG00000118260,CREB1,1385,ENSG00000118260,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2325,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,EDN1,1906,ENSG00000078401,EDN1,1906,ENSG00000078401,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2326,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,EP300,2033,ENSG00000100393,EP300,2033,ENSG00000100393,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2327,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,EPO,2056,ENSG00000130427,EPO,2056,ENSG00000130427,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2328,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,HIF1A,3091,ENSG00000100644,HIF1A,3091,ENSG00000100644,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2329,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,HSP90AA1,3320,ENSG00000080824,HSP90AA1,3320,ENSG00000080824,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2330,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,JUN,3725,ENSG00000177606,JUN,3725,ENSG00000177606,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2331,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,LDHA,3939,ENSG00000134333,LDHA,3939,ENSG00000134333,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2332,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,LDHA,3939,ENSG00000288299,LDHA,3939,ENSG00000288299,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2333,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,NOS3,4846,ENSG00000164867,NOS3,4846,ENSG00000164867,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2334,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,P4HB,5034,ENSG00000185624,P4HB,5034,ENSG00000185624,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2335,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,VEGFA,7422,ENSG00000112715,VEGFA,7422,ENSG00000112715,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2336,C2,CP:BIOCARTA,BIOCARTA_HIF_PATHWAY,VHL,7428,ENSG00000134086,VHL,7428,ENSG00000134086,M13324,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hifPathway.gif,Hypoxia-Inducible Factor in the Cardiovascular System
2337,C2,CP:BIOCARTA,BIOCARTA_HIVNEF_PATHWAY,ACTG1,71,ENSG00000184009,ACTG1,71,ENSG00000184009,M13968,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hivnefPathway.gif,HIV-I Nef: negative effector of Fas and TNF
2338,C2,CP:BIOCARTA,BIOCARTA_HIVNEF_PATHWAY,APAF1,317,ENSG00000120868,APAF1,317,ENSG00000120868,M13968,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_hivnefPathway.gif,HIV-I Nef: negative effector of Fas and TNF
